customer_id,age,gender,region,tenure_months,credit_score,annual_income,num_products,products_held,has_current_account,has_savings_account,has_credit_card,has_mortgage,avg_transaction_value,transaction_frequency,complaints_last_year,days_since_last_login,app_usage_hours,churned,churn_reason
CUST17754,79,Female,London,70,607,86654.97013071754,3,"Current Account,Insurance,Savings Account",1,1,0,0,201.81299338987523,14,0,48.83026840910455,3.845202471943328,0,N/A
CUST17755,79,Female,North West,60,776,16675.93518976285,3,"Personal Loan,Mortgage,Insurance",0,0,0,1,179.57715275981133,8,0,36.46708151107459,1.9753723831579175,0,N/A
CUST17756,21,Male,North West,6,694,62317.611484452085,3,"Credit Card,Insurance,Current Account",1,0,1,0,16.266961539370154,9,0,16.167856139539705,2.956405629701529,0,N/A
CUST17757,36,Male,Scotland,148,542,15000.0,3,"Current Account,Investment,Credit Card",1,0,1,0,114.53417130807517,18,1,12.70211239858528,9.22405360653471,0,N/A
CUST17758,42,Male,Northern Ireland,55,773,31416.1418176734,1,Personal Loan,0,0,0,0,63.443403199716016,18,0,5.515509350556144,1.1872531178445545,0,N/A
CUST17759,37,Female,London,239,547,104333.27150668394,3,"Investment,Business Account,Personal Loan",0,0,0,0,86.07993291195442,19,1,15.59790751458018,6.590717064758236,0,N/A
CUST17760,56,Female,West Midlands,183,757,15245.267375793668,3,"Mortgage,Savings Account,Business Account",0,1,0,1,89.42131719685635,13,0,20.966533535906226,2.7906898128558537,0,N/A
CUST17761,80,Female,South East,67,702,69835.61399195295,3,"Personal Loan,Credit Card,Business Account",0,0,1,0,48.36396496120359,29,0,29.210097077731902,10.39788583744172,0,N/A
CUST17762,38,Female,East Midlands,157,708,64540.61681565174,3,"Insurance,Investment,Business Account",0,0,0,0,49.95538731557871,17,0,44.3969168881936,15.733707309815523,0,N/A
CUST17763,60,Female,Yorkshire,51,699,27993.69107287427,3,"Savings Account,Current Account,Investment",1,1,0,0,111.32574308220063,18,0,2.694531455842127,3.7900300346382636,0,N/A
CUST17764,68,Female,London,103,627,35527.29462266093,2,"Credit Card,Insurance",0,0,1,0,94.68271371354085,14,0,15.710309884487407,2.278186036718038,0,N/A
CUST17765,29,Female,East Midlands,163,739,34423.202870711946,3,"Current Account,Credit Card,Investment",1,0,1,0,53.898033055694185,13,0,30.440597712652565,4.608880207013547,0,N/A
CUST17766,70,Female,West Midlands,9,561,29619.825301116543,5,"Mortgage,Current Account,Business Account,Insurance,Personal Loan",1,0,0,1,13.282611507623574,17,0,4.688088756049649,10.45951409556621,0,N/A
CUST17767,27,Female,London,158,589,48976.8964214473,4,"Investment,Credit Card,Current Account,Mortgage",1,0,1,1,72.14809142926471,12,1,42.3176429757118,1.9005499167502395,0,N/A
CUST17768,68,Female,South East,125,462,27848.69025536189,2,"Current Account,Insurance",1,0,0,0,199.19444088153008,12,1,25.700236183223602,3.415168216418926,0,N/A
CUST17769,28,Female,Scotland,53,652,75775.5372238374,2,"Current Account,Credit Card",1,0,1,0,142.50180859594423,12,0,5.057745410233579,6.8964602120470975,0,N/A
CUST17770,45,Female,South East,45,575,21496.899717583314,3,"Investment,Insurance,Credit Card",0,0,1,0,300.2896771123731,17,0,16.01677918460195,4.195766153273938,0,N/A
CUST17771,25,Male,East of England,212,491,66812.5613518388,2,"Investment,Mortgage",0,0,0,1,53.17400363212834,14,2,21.09581182948602,6.808637984808544,0,N/A
CUST17772,18,Male,North West,32,608,15000.333098149036,3,"Savings Account,Current Account,Investment",1,1,0,0,70.74182953118655,13,2,12.572492760307869,5.818577412482167,0,N/A
CUST17773,79,Male,East of England,135,697,16498.455397059126,3,"Investment,Mortgage,Business Account",0,0,0,1,349.5098007962192,11,0,83.57410111115627,3.5244181020124326,0,N/A
CUST17774,62,Male,Yorkshire,123,693,33932.1187336631,3,"Savings Account,Insurance,Current Account",1,1,0,0,90.4516646063615,7,1,18.554776156076983,3.495567491222525,0,N/A
CUST17775,24,Female,South East,192,500,31935.15868664735,3,"Credit Card,Mortgage,Current Account",1,0,1,1,315.6521918288399,22,0,62.39971601217212,0.8938965246358411,0,N/A
CUST17776,52,Female,West Midlands,71,533,24012.22335402128,4,"Business Account,Personal Loan,Mortgage,Current Account",1,0,0,1,57.967898852516505,18,1,30.310041509484268,5.9032961806594875,0,N/A
CUST17777,69,Female,London,40,561,37378.99722524687,4,"Investment,Personal Loan,Business Account,Mortgage",0,0,0,1,37.26071642080229,10,0,35.0705597163882,6.375944221101051,0,N/A
CUST17778,23,Female,South East,121,615,26441.710237575247,4,"Business Account,Current Account,Personal Loan,Insurance",1,0,0,0,199.9325413576469,15,0,1.1205380788262356,11.139512294994606,0,N/A
CUST17779,70,Male,London,74,703,58538.88041206848,2,"Current Account,Mortgage",1,0,0,1,339.7824960022309,21,0,87.6415413573884,2.355070884450351,0,N/A
CUST17780,44,Male,London,102,531,27024.927542257272,4,"Credit Card,Business Account,Investment,Personal Loan",0,0,1,0,184.98574073507308,20,0,17.42946694462499,4.02688971446716,0,N/A
CUST17781,29,Female,South East,171,563,24712.285144140333,2,"Credit Card,Mortgage",0,0,1,1,54.83022211473765,17,1,14.308594530158496,7.1021257286315445,0,N/A
CUST17782,46,Male,East Midlands,188,748,23231.591279491186,3,"Mortgage,Credit Card,Personal Loan",0,0,1,1,105.41619343718688,12,0,16.492160833830788,3.314461879302625,0,N/A
CUST17783,50,Male,East of England,153,751,78371.8220900112,2,"Investment,Savings Account",0,1,0,0,281.77639551442354,10,0,14.52914188075319,3.23955255749353,0,N/A
CUST17784,58,Female,London,151,736,72918.70781810784,1,Investment,0,0,0,0,88.54989403900073,20,0,14.678137669525317,13.019145121735637,0,N/A
CUST17785,81,Female,South East,58,708,15000.0,3,"Business Account,Investment,Current Account",1,0,0,0,212.1098205989327,14,1,14.993326345306723,5.5180930830915065,0,N/A
CUST17786,64,Male,North West,17,652,101435.24129539216,2,"Credit Card,Personal Loan",0,0,1,0,361.4141345221135,16,0,27.112279669895432,7.739755411450128,0,N/A
CUST17787,41,Female,East Midlands,170,657,42002.23851996731,3,"Investment,Personal Loan,Business Account",0,0,0,0,138.63495538560207,22,0,46.30909549401769,1.7543549762181023,0,N/A
CUST17788,37,Male,North West,12,693,40652.241083193294,3,"Savings Account,Credit Card,Personal Loan",0,1,1,0,53.36182355745784,16,0,6.868978005271433,2.4461633832049396,0,N/A
CUST17789,73,Female,East Midlands,211,728,77492.47818715074,2,"Business Account,Investment",0,0,0,0,96.05504380769767,16,1,12.471219848610298,2.3802366745420978,0,N/A
CUST17790,39,Male,London,110,590,26935.327462132595,3,"Savings Account,Mortgage,Current Account",1,1,0,1,359.53126201075736,19,0,11.903956625995598,2.6302648062714304,1,Dissatisfied with Product
CUST17791,27,Female,North West,193,649,15000.0,5,"Investment,Savings Account,Mortgage,Credit Card,Current Account",1,1,1,1,73.3896120187019,16,1,8.553986764055542,2.892451136129312,0,N/A
CUST17792,56,Female,London,78,787,15292.710035130958,3,"Business Account,Credit Card,Current Account",1,0,1,0,42.44297512443918,24,0,17.170589768712745,5.402896803843442,0,N/A
CUST17793,78,Male,London,107,545,68514.739424714,2,"Credit Card,Savings Account",0,1,1,0,180.34276231632714,14,0,11.870381431623464,10.622114752021574,0,N/A
CUST17794,63,Female,London,12,737,26036.015547224513,2,"Current Account,Business Account",1,0,0,0,52.453006841763134,12,1,20.31560411025068,0.072630487953501,0,N/A
CUST17795,27,Male,London,152,515,47056.42227826614,4,"Mortgage,Credit Card,Insurance,Business Account",0,0,1,1,118.58040530681141,5,0,10.486246044457022,12.197829026200509,0,N/A
CUST17796,36,Male,London,72,550,80318.63135804133,2,"Business Account,Investment",0,0,0,0,53.51779329892316,23,0,8.159268598989568,8.092003364946484,0,N/A
CUST17797,26,Male,North West,157,615,39875.83848499141,1,Mortgage,0,0,0,1,76.39773502785724,16,0,17.073799913707838,10.139245151664406,0,N/A
CUST17798,64,Female,South East,139,663,65355.17733222777,3,"Investment,Current Account,Mortgage",1,0,0,1,113.36760921007205,16,0,36.15279321181469,6.339132096202627,0,N/A
CUST17799,63,Male,Northern Ireland,233,506,54003.343160806944,3,"Savings Account,Personal Loan,Current Account",1,1,0,0,192.7279797381532,11,0,21.940030805654803,2.7213775279685324,0,N/A
CUST17800,42,Female,West Midlands,173,711,21523.09075411511,3,"Insurance,Savings Account,Current Account",1,1,0,0,149.16185508974687,18,0,36.038644456819114,2.2506527127319083,0,N/A
CUST17801,48,Male,London,160,602,41357.10312394528,1,Business Account,0,0,0,0,209.6179036714785,18,0,19.60816873349519,1.2919589041294786,0,N/A
CUST17802,22,Male,East Midlands,96,689,17783.603010866856,2,"Insurance,Mortgage",0,0,0,1,208.22184611497607,17,0,27.314294573177065,0.8411997066999445,0,N/A
CUST17803,72,Female,South West,109,760,19057.19629306375,3,"Insurance,Current Account,Credit Card",1,0,1,0,125.65463251416936,10,0,50.18284199781896,2.1168992413545356,0,N/A
CUST17804,43,Female,West Midlands,161,640,15000.0,3,"Business Account,Credit Card,Mortgage",0,0,1,1,144.9981882448147,14,0,5.393939839280461,1.8513438787022338,0,N/A
CUST17805,25,Female,East Midlands,136,587,20317.535792086193,3,"Savings Account,Insurance,Investment",0,1,0,0,164.83462982661104,15,0,12.200911837555843,5.651006668244413,0,N/A
CUST17806,31,Male,Scotland,28,566,51510.42184837812,1,Mortgage,0,0,0,1,91.06322756038384,21,0,15.372167520041337,6.6129998496427325,0,N/A
CUST17807,67,Female,London,120,691,21848.475072752743,2,"Business Account,Mortgage",0,0,0,1,77.93912301971318,10,2,1.3698363171830028,10.539064991998341,0,N/A
CUST17808,42,Female,London,119,825,49974.799613559066,2,"Investment,Personal Loan",0,0,0,0,114.50044480979447,19,1,11.2652468352716,3.649345444774756,0,N/A
CUST17809,53,Female,Scotland,211,665,27299.963779032252,3,"Mortgage,Investment,Current Account",1,0,0,1,208.7449311047709,20,0,30.444017861839512,2.38188854755132,0,N/A
CUST17810,20,Female,East Midlands,34,578,31697.03185933606,4,"Savings Account,Personal Loan,Insurance,Investment",0,1,0,0,240.50908248018098,25,0,39.16590088941232,8.034745998123018,0,N/A
CUST17811,38,Male,East of England,170,819,23817.20687131502,1,Mortgage,0,0,0,1,90.49009705851694,7,0,28.27936552249857,1.614422354764902,0,N/A
CUST17812,74,Male,North West,74,656,15828.330531692809,3,"Personal Loan,Current Account,Business Account",1,0,0,0,147.82859091543025,13,0,57.49544178331298,2.983272781602746,0,N/A
CUST17813,23,Male,London,82,627,35059.24203087709,2,"Investment,Savings Account",0,1,0,0,25.012193821232817,19,0,31.29451762314587,2.434293299845734,0,N/A
CUST17814,49,Female,East of England,129,784,50330.12987687174,3,"Investment,Mortgage,Savings Account",0,1,0,1,378.27340844095096,23,0,23.22022046057853,10.737193972213127,0,N/A
CUST17815,56,Male,Scotland,128,632,39995.88581114508,3,"Mortgage,Savings Account,Personal Loan",0,1,0,1,163.82455135984642,15,0,37.5842707647966,4.160392811133198,0,N/A
CUST17816,60,Male,London,125,623,83108.98860640971,2,"Business Account,Mortgage",0,0,0,1,117.9468158151092,18,0,10.75841257078158,3.8568887299355366,0,N/A
CUST17817,71,Female,North West,173,571,40692.29663703601,4,"Savings Account,Credit Card,Current Account,Mortgage",1,1,1,1,58.67949298669222,22,1,47.613895340347696,11.201883339363658,0,N/A
CUST17818,50,Female,South East,45,513,33304.093596001905,3,"Insurance,Mortgage,Savings Account",0,1,0,1,129.52511232659333,16,0,31.0178407551533,12.354131450094885,0,N/A
CUST17819,84,Female,Scotland,198,746,42399.18997872669,2,"Savings Account,Investment",0,1,0,0,429.1735557592462,13,0,33.738456579568506,7.989586138756385,0,N/A
CUST17820,61,Female,London,224,708,25333.002160654054,2,"Insurance,Business Account",0,0,0,0,33.336435281083666,21,1,20.410846899548993,0.6578000690083219,0,N/A
CUST17821,49,Male,East Midlands,68,730,27819.36737504818,2,"Personal Loan,Mortgage",0,0,0,1,89.1395651187439,9,0,49.23644708818366,1.470509322469942,0,N/A
CUST17822,71,Male,South West,40,666,24715.184491138367,3,"Business Account,Investment,Current Account",1,0,0,0,101.09612331523799,27,1,56.20874049662448,1.8064823205352143,0,N/A
CUST17823,27,Male,South East,157,691,35560.24544065652,2,"Insurance,Credit Card",0,0,1,0,440.28167252331497,13,0,24.367140293981212,1.7476710577829886,0,N/A
CUST17824,69,Male,London,32,609,38029.453522592026,2,"Mortgage,Current Account",1,0,0,1,22.917902507458724,4,0,8.652354758178955,5.05369538725791,0,N/A
CUST17825,82,Female,Yorkshire,9,461,73581.97426500628,2,"Mortgage,Savings Account",0,1,0,1,136.03108982576646,8,1,27.148426691808766,1.9109957845971177,0,N/A
CUST17826,71,Male,South West,68,769,59103.26781617098,3,"Insurance,Credit Card,Current Account",1,0,1,0,100.33721005106574,20,1,10.74211730577639,5.092605734180038,0,N/A
CUST17827,54,Female,London,142,679,63439.63365738195,3,"Current Account,Insurance,Business Account",1,0,0,0,143.62018218595097,15,1,25.46543272133244,9.269119905534426,0,N/A
CUST17828,20,Female,South East,1,708,98189.97523838597,1,Savings Account,0,1,0,0,116.96389849745462,16,1,21.92310225059306,6.226968498075114,0,N/A
CUST17829,24,Female,West Midlands,139,411,15000.0,3,"Investment,Savings Account,Insurance",0,1,0,0,53.892902521739266,18,0,3.1183771185406224,0.9454329761339799,0,N/A
CUST17830,21,Male,Scotland,96,572,31736.371519308992,2,"Insurance,Credit Card",0,0,1,0,135.31737008061623,20,1,15.739356828389116,10.913886823911556,0,N/A
CUST17831,79,Male,Scotland,205,647,50234.76184409649,3,"Personal Loan,Current Account,Credit Card",1,0,1,0,267.39144468145304,16,1,4.3017333018190875,1.1823280070129376,0,N/A
CUST17832,71,Female,West Midlands,150,778,54140.17660352213,2,"Mortgage,Savings Account",0,1,0,1,185.57344529624845,8,0,13.403332233425807,3.208063703799584,0,N/A
CUST17833,66,Female,London,28,720,16404.408989876083,2,"Mortgage,Business Account",0,0,0,1,168.1115822940746,13,0,24.409394708929003,9.413685325222238,0,N/A
CUST17834,45,Male,London,176,621,20849.795437644752,4,"Business Account,Savings Account,Personal Loan,Investment",0,1,0,0,232.72387134954676,12,1,50.072963896710235,0.36380405323883847,0,N/A
CUST17835,62,Female,London,202,850,53370.744310430186,2,"Insurance,Business Account",0,0,0,0,315.2044718226976,5,0,20.017813719625813,0.7181679349643797,0,N/A
CUST17836,71,Female,Northern Ireland,126,603,67669.62641390263,4,"Personal Loan,Current Account,Investment,Insurance",1,0,0,0,204.2689779787677,22,0,19.630910793876332,8.271036529735795,0,N/A
CUST17837,80,Male,Yorkshire,81,553,34367.658440995976,1,Business Account,0,0,0,0,83.66231439209288,16,0,0.6234737850746994,7.381346612084561,0,N/A
CUST17838,78,Female,South West,231,711,60921.67479945254,3,"Mortgage,Savings Account,Insurance",0,1,0,1,157.48891621993351,24,0,14.312142536841616,1.6430314993368345,0,N/A
CUST17839,19,Male,West Midlands,4,601,28516.858999281056,2,"Personal Loan,Insurance",0,0,0,0,131.0600332828624,18,0,28.0745542424186,3.011106396928713,0,N/A
CUST17840,25,Female,East of England,62,688,29244.910224232666,1,Business Account,0,0,0,0,24.84811845486499,15,0,18.661613515680415,3.653391531739514,0,N/A
CUST17841,64,Female,North West,26,553,42772.23234717057,5,"Credit Card,Current Account,Savings Account,Business Account,Investment",1,1,1,0,76.35948220108092,25,0,9.216559458629984,4.4206591965282165,0,N/A
CUST17842,33,Female,South East,194,757,57091.951498491864,4,"Investment,Personal Loan,Mortgage,Current Account",1,0,0,1,367.0724551731038,17,0,37.58122022800586,3.9167483211627996,0,N/A
CUST17843,36,Female,South East,164,635,103840.06872091886,3,"Business Account,Current Account,Investment",1,0,0,0,71.67140516857225,14,0,54.324250926093725,5.1723682641353115,0,N/A
CUST17844,51,Male,London,127,709,36028.790153720605,2,"Insurance,Personal Loan",0,0,0,0,123.63268364153883,9,0,52.36426902064176,6.828721456297901,0,N/A
CUST17845,37,Female,West Midlands,207,646,29567.602329227608,1,Current Account,1,0,0,0,69.85320452418368,9,0,15.612427665775842,4.450147472165794,0,N/A
CUST17846,29,Female,London,31,610,30956.867141490242,4,"Savings Account,Current Account,Personal Loan,Mortgage",1,1,0,1,228.04027854423387,5,1,14.067032816525943,3.466378640174048,0,N/A
CUST17847,76,Female,South West,109,756,25741.80459835123,1,Current Account,1,0,0,0,138.0800939256335,14,0,32.38858283432468,2.1091182635215233,0,N/A
CUST17848,34,Male,London,59,740,26417.37988864116,3,"Mortgage,Investment,Credit Card",0,0,1,1,101.13002717636641,16,0,19.396336385318975,13.227203576571043,0,N/A
CUST17849,25,Male,South East,9,750,22179.870062638976,3,"Savings Account,Investment,Insurance",0,1,0,0,102.84003099823848,17,0,30.544605167626855,1.003115980951126,0,N/A
CUST17850,22,Male,Yorkshire,99,612,30568.062168270513,3,"Savings Account,Mortgage,Business Account",0,1,0,1,125.97018298162885,12,0,44.83259184548876,0.17629518548223425,0,N/A
CUST17851,46,Female,East Midlands,86,568,37543.686756495554,3,"Investment,Current Account,Insurance",1,0,0,0,82.22950293626502,23,0,23.917363055549,4.821852068109615,0,N/A
CUST17852,28,Male,West Midlands,175,621,116688.81429673117,2,"Current Account,Insurance",1,0,0,0,36.345174973707145,23,0,18.474957874255683,2.120077548377709,0,N/A
CUST17853,41,Male,London,106,538,38277.27895990043,2,"Insurance,Savings Account",0,1,0,0,415.7688425525919,11,0,20.41138276494337,4.80307577837193,0,N/A
CUST17854,26,Female,London,100,722,50788.65023825422,3,"Business Account,Current Account,Personal Loan",1,0,0,0,162.0103338913965,21,0,2.492715797360015,2.9310958683093222,0,N/A
CUST17855,35,Male,West Midlands,189,621,32241.902587278753,5,"Mortgage,Savings Account,Current Account,Insurance,Credit Card",1,1,1,1,74.0245217809715,21,0,12.55630855393159,7.246902588877576,0,N/A
CUST17856,20,Male,London,59,531,56807.574839596775,4,"Savings Account,Investment,Credit Card,Personal Loan",0,1,1,0,161.6055849953298,7,0,38.216107675188084,2.4327054471615637,0,N/A
CUST17857,56,Female,Yorkshire,165,553,46933.48113581119,3,"Insurance,Business Account,Current Account",1,0,0,0,115.96145335445597,16,0,55.03939027458776,1.8950367006373425,0,N/A
CUST17858,53,Male,Yorkshire,230,751,23552.993673910318,2,"Current Account,Credit Card",1,0,1,0,141.00665362824915,16,0,61.33526429605255,6.429224615542423,0,N/A
CUST17859,43,Female,West Midlands,213,588,62183.214026238544,2,"Personal Loan,Insurance",0,0,0,0,95.71224561521285,17,1,79.73720640701181,3.0916359210568327,0,N/A
CUST17860,65,Male,East of England,230,580,46314.20483863678,3,"Savings Account,Personal Loan,Investment",0,1,0,0,149.82382870748262,15,1,22.444677871736936,1.664202659241536,0,N/A
CUST17861,80,Male,London,69,538,49282.890158457274,4,"Personal Loan,Business Account,Insurance,Mortgage",0,0,0,1,163.50110523356193,17,2,41.02437914251858,0.17010247902526682,0,N/A
CUST17862,75,Female,London,128,630,33298.887828830906,2,"Personal Loan,Savings Account",0,1,0,0,205.17657588075107,9,0,22.189409075896904,9.310088081970656,0,N/A
CUST17863,59,Female,Wales,77,717,61585.8962579187,3,"Mortgage,Investment,Personal Loan",0,0,0,1,180.24459607288358,17,0,19.15142283299153,4.815062719469189,0,N/A
CUST17864,78,Male,South West,18,628,26064.36156870728,3,"Business Account,Credit Card,Personal Loan",0,0,1,0,54.23821055013852,21,0,32.17522362760459,11.33808440336535,0,N/A
CUST17865,82,Male,Wales,151,576,43042.62014626475,2,"Credit Card,Investment",0,0,1,0,97.55195646207704,13,0,17.318737686018455,20.082795558095267,0,N/A
CUST17866,53,Female,Wales,230,454,15000.0,2,"Investment,Mortgage",0,0,0,1,514.2615106172157,9,0,26.131039200361293,7.397321265950868,0,N/A
CUST17867,46,Female,London,86,850,29586.64879181189,3,"Mortgage,Personal Loan,Business Account",0,0,0,1,44.72590292226435,22,0,10.093803353698757,1.9932096177184013,0,N/A
CUST17868,46,Male,London,211,723,33420.84299713906,1,Personal Loan,0,0,0,0,2.0633252949503786,16,0,10.744960424253733,1.2848015094320362,0,N/A
CUST17869,32,Male,West Midlands,54,631,34020.94759263337,2,"Business Account,Investment",0,0,0,0,107.39430933387578,16,0,16.17714482900186,2.0302133689033144,0,N/A
CUST17870,74,Male,West Midlands,192,630,25045.62017156324,3,"Savings Account,Credit Card,Insurance",0,1,1,0,171.56385967462037,12,0,46.56958590002328,0.7424643703389439,0,N/A
CUST17871,73,Male,North West,182,672,55212.367409019396,3,"Savings Account,Personal Loan,Insurance",0,1,0,0,293.18950549432077,10,0,22.517030974148835,3.1308756913868345,0,N/A
CUST17872,74,Female,London,236,584,18019.527689634288,5,"Mortgage,Credit Card,Savings Account,Business Account,Current Account",1,1,1,1,41.7375832954371,5,0,21.016170905247733,3.496358031030021,0,N/A
CUST17873,61,Male,London,79,704,118656.6659510276,4,"Credit Card,Investment,Insurance,Current Account",1,0,1,0,146.91715781953792,12,0,10.31907134281584,1.5210627158889154,0,N/A
CUST17874,79,Female,London,160,838,37301.09316809022,4,"Current Account,Mortgage,Investment,Business Account",1,0,0,1,244.5065373519423,11,0,21.67981731802639,4.502209845676047,1,Better Offer Elsewhere
CUST17875,20,Female,East of England,101,689,41975.36667910553,3,"Insurance,Investment,Personal Loan",0,0,0,0,192.22366667977002,13,0,15.286913224004252,1.3111295495006756,0,N/A
CUST17876,54,Male,South East,229,572,17219.935479915235,2,"Investment,Savings Account",0,1,0,0,72.30162245891299,12,0,27.150943126993237,1.2066612557918492,0,N/A
CUST17877,23,Female,London,87,487,87107.42357633899,2,"Mortgage,Current Account",1,0,0,1,213.77436368970007,23,0,62.18623354175693,8.233919679042808,0,N/A
CUST17878,74,Male,East of England,200,636,18985.046720450107,3,"Business Account,Mortgage,Savings Account",0,1,0,1,252.4707586495979,17,0,18.82935307602875,7.805980288535564,0,N/A
CUST17879,82,Male,North West,133,618,72465.19141655712,2,"Insurance,Credit Card",0,0,1,0,135.3529000018106,15,1,23.75699792434948,2.6179064221259516,0,N/A
CUST17880,75,Male,North West,229,496,23459.24741402464,1,Personal Loan,0,0,0,0,247.05726761508433,7,0,78.32668791634629,2.141980264263668,0,N/A
CUST17881,44,Female,West Midlands,109,773,27490.406026141827,2,"Credit Card,Mortgage",0,0,1,1,61.09726799823568,16,0,13.25515020965274,2.510636845876517,0,N/A
CUST17882,46,Male,East Midlands,91,663,28608.88532064055,2,"Mortgage,Credit Card",0,0,1,1,125.96743774404155,22,1,85.03194132137628,4.57183017461426,0,N/A
CUST17883,63,Male,Wales,180,850,53974.861200942614,2,"Current Account,Credit Card",1,0,1,0,55.17159575854493,13,0,58.95541945764356,8.394245382394237,0,N/A
CUST17884,37,Female,North West,85,655,42249.22965110407,3,"Personal Loan,Business Account,Credit Card",0,0,1,0,133.61250658378503,16,1,3.7813196539963405,3.922449945831551,0,N/A
CUST17885,32,Male,East Midlands,79,545,31518.148961828192,5,"Current Account,Insurance,Credit Card,Investment,Savings Account",1,1,1,0,226.80825620591273,15,0,5.605140238685608,4.5209937609824005,0,N/A
CUST17886,84,Male,Yorkshire,107,782,61002.63701535986,3,"Credit Card,Insurance,Mortgage",0,0,1,1,102.0940317136725,17,0,27.465218342440217,3.4975425997074714,0,N/A
CUST17887,65,Female,Northern Ireland,153,682,22512.605163038985,2,"Personal Loan,Business Account",0,0,0,0,173.6754315792804,10,0,21.486558564338047,3.3176059895567924,0,N/A
CUST17888,69,Male,Wales,60,772,23117.56152283442,4,"Credit Card,Personal Loan,Mortgage,Savings Account",0,1,1,1,23.901368996255265,18,1,14.185952981614221,4.725675309144345,0,N/A
CUST17889,75,Female,South West,130,656,67685.8833395156,2,"Insurance,Investment",0,0,0,0,121.41322139817302,15,0,19.762914493777707,3.94140631405899,0,N/A
CUST17890,19,Male,Wales,85,474,110497.8431969177,3,"Credit Card,Business Account,Insurance",0,0,1,0,112.98708325119782,12,0,4.236197422542704,2.4412437134785945,0,N/A
CUST17891,23,Male,South West,118,796,56338.6418008322,4,"Personal Loan,Credit Card,Savings Account,Business Account",0,1,1,0,223.83858330292423,4,0,37.67604621120468,3.3478016853591024,0,N/A
CUST17892,24,Male,North West,56,589,97031.0303633765,3,"Current Account,Mortgage,Investment",1,0,0,1,94.88606573193297,23,0,6.2798488710640665,2.6193181339561007,0,N/A
CUST17893,38,Female,Yorkshire,222,651,15000.0,1,Current Account,1,0,0,0,35.70340154593621,18,0,24.21956721592336,1.0185032271550392,0,N/A
CUST17894,48,Male,South West,190,680,37405.46048053826,1,Business Account,0,0,0,0,37.58928376181221,19,1,4.363161231785951,5.124646115394126,0,N/A
CUST17895,44,Male,London,57,545,16514.363290690235,2,"Business Account,Mortgage",0,0,0,1,51.37207122511684,15,0,23.609468864697885,5.614243805262699,0,N/A
CUST17896,43,Female,North West,174,726,16045.831632822254,3,"Current Account,Credit Card,Mortgage",1,0,1,1,156.95416353636537,7,0,11.781826953543394,1.5993627733191693,0,N/A
CUST17897,31,Male,South West,18,586,28463.124490754857,3,"Business Account,Personal Loan,Mortgage",0,0,0,1,10.690651833302395,17,0,51.86393682844905,11.4199688836643,0,N/A
CUST17898,23,Female,North West,224,661,54294.66148888235,4,"Insurance,Current Account,Mortgage,Credit Card",1,0,1,1,25.718986748952133,17,0,20.067555315998277,1.2799178399962265,0,N/A
CUST17899,58,Female,East Midlands,157,605,19134.85712671086,3,"Mortgage,Savings Account,Personal Loan",0,1,0,1,180.6729469215746,12,0,8.126969740239252,2.20288787520062,0,N/A
CUST17900,41,Male,Scotland,217,744,18427.41681154197,3,"Mortgage,Insurance,Current Account",1,0,0,1,38.510815014802475,17,0,10.505270287801505,17.254661834582997,0,N/A
CUST17901,43,Male,London,63,609,113779.88152709811,2,"Current Account,Personal Loan",1,0,0,0,97.58819802331651,6,0,49.38002842027228,6.874958075612829,0,N/A
CUST17902,31,Male,West Midlands,167,735,40410.940613895844,2,"Insurance,Investment",0,0,0,0,42.03300929272652,16,0,21.610248229637,2.6040433904521225,0,N/A
CUST17903,46,Male,South West,95,650,43650.2141656562,3,"Insurance,Current Account,Investment",1,0,0,0,104.20695967376248,11,1,18.01453749432622,4.597822072159328,0,N/A
CUST17904,55,Male,Wales,139,723,47782.98521295073,3,"Business Account,Insurance,Investment",0,0,0,0,138.76975252352693,15,0,2.0374682313524595,8.229508528850742,0,N/A
CUST17905,71,Female,Scotland,233,703,44232.64150454043,4,"Personal Loan,Insurance,Current Account,Business Account",1,0,0,0,72.9582814485358,12,0,11.48950256949736,1.6122683116518495,0,N/A
CUST17906,48,Male,London,178,659,25801.36984608699,3,"Savings Account,Business Account,Current Account",1,1,0,0,352.1828161671735,14,0,76.74925669846934,5.240736186897898,0,N/A
CUST17907,84,Female,Scotland,214,598,48705.94787213018,3,"Savings Account,Current Account,Credit Card",1,1,1,0,148.12393221212687,23,0,34.03854339574952,5.465335909401673,0,N/A
CUST17908,61,Male,Yorkshire,189,754,19957.522480047253,3,"Investment,Current Account,Personal Loan",1,0,0,0,66.66485219548417,19,1,3.8476360360960444,5.794883612812674,0,N/A
CUST17909,21,Male,London,71,780,52945.79836984209,3,"Current Account,Savings Account,Mortgage",1,1,0,1,108.23529653490937,15,0,26.579206561303625,4.010249284739958,0,N/A
CUST17910,63,Female,North West,226,800,51565.7535467174,3,"Personal Loan,Insurance,Credit Card",0,0,1,0,154.9111303567829,16,0,9.575052807945534,14.464597229265674,0,N/A
CUST17911,69,Male,Northern Ireland,111,685,47377.16629668297,3,"Investment,Current Account,Insurance",1,0,0,0,138.30070325408616,9,0,14.206225993104658,5.536048668935645,0,N/A
CUST17912,54,Female,London,54,781,43534.60865820519,2,"Mortgage,Savings Account",0,1,0,1,190.90245673371717,18,1,8.559549831493676,4.396584502873731,0,N/A
